UserScreenName,UserName,Timestamp,Text,Embedded_text,Emojis,Comments,Likes,Retweets,Image link,Tweet URL
®HellBentVet® - Warrior Bard of Life,@HellBentVet,2021-04-06T22:46:05.000Z,"®HellBentVet® - Warrior Bard of Life
@HellBentVet
·
Apr 6","Moderna in the HOUSE!

WAITING FOR MY SHOT!

BOOM!

Respect 
Hb
10
5
102",,10,5,102,[],https://twitter.com/HellBentVet/status/1379566106696765448
Kyle,@KylePlantEmoji,2021-04-07T22:50:35.000Z,"Kyle
@KylePlantEmoji
·
Apr 7","Moderna is hufflepuff and pfizer is Capricorn and J&J is an enneagram 4 why is this so fucking hard for you people
13
93
1.4K",🌱,13,93,1.4K,[],https://twitter.com/KylePlantEmoji/status/1379929625682354176
Roy Wood Jr- Ex Jedi,@roywoodjr,2021-04-08T23:53:46.000Z,"Roy Wood Jr- Ex Jedi
@roywoodjr
·
Apr 8","Moderna can’t fix this one
NPR
@NPR
 · Apr 8
The head of the CDC has declared racism a serious public health threat — and directed all of the agency's offices to develop interventions to address racism in their respective areas.
https://trib.al/6rGFpds
47
338
2.4K",,47,338,2.4K,[],https://twitter.com/roywoodjr/status/1380307916981477376
Beatrix Kiddo,@TheLiddoFox,2021-04-09T23:16:54.000Z,"Beatrix Kiddo
@TheLiddoFox
·
Apr 9","Both of my Moderna doses in my system
8
125",,,8,125,[],https://twitter.com/TheLiddoFox/status/1380661026568425475
Three Busy Debras,@ThreeBusyDebras,2021-04-10T23:47:51.000Z,"Three Busy Debras
@ThreeBusyDebras
·
Apr 10","Johnson & Johnson, Pfizer and Moderna teaming up to save the summer -Debra
7
19
381",,7,19,381,[],https://twitter.com/ThreeBusyDebras/status/1381031202136551425
Alexandra Teresa,@Al3xandrateresa,2021-04-11T21:17:59.000Z,"Alexandra Teresa
@Al3xandrateresa
·
Apr 11","Pfizer, Moderna, and Johnson & Johnson teaming up to fight Covid 19
7
130
1.2K",,7,130,1.2K,[],https://twitter.com/Al3xandrateresa/status/1381355873939955719
Phillip Riley,@philmupp1,2021-04-12T22:30:01.000Z,"Phillip Riley
@philmupp1
·
Apr 12","Norman Swan suggestion that Moderna is the best vaccine for new variants will fall on deaf ears with this mob . I'm sure the share registry has already been 
scrutinised to determine its efficacy .
8
128
446",,8,128,446,[],https://twitter.com/philmupp1/status/1381736392015814659
La morra lisa’s #1 fan ➐,@krisrudo,2021-04-13T22:51:35.000Z,"La morra lisa’s #1 fan ➐
@krisrudo
·
Apr 13","Me with moderna in my system.
The following media includes potentially sensitive content. Change settings
View
From 
snookumbookums
5
9",,,5,9,[],https://twitter.com/krisrudo/status/1382104206220222468
Julian Barr,@julianbarr90,2021-04-14T23:56:52.000Z,"Julian Barr
@julianbarr90
·
Apr 14","Feels good to have the first dose of the Dolly funded vaccine #moderna
GIF
3
50
488",,3,50,488,['https://pbs.twimg.com/tweet_video_thumb/Ey-Q-mbVUAAfLcQ.jpg'],https://twitter.com/julianbarr90/status/1382483021186494464
Jordan Schachtel @ dossier.substack.com,Jordan Schachtel @ dossier.substack.com,2021-04-15T23:48:51.000Z,"Jordan Schachtel @ dossier.substack.com
@JordanSchachtel
·
Apr 15","Moderna is a company with a market cap of 63 billion dollars. Every attempt to roll out a previous product has failed. They’ve been in biz for 11 years. They have only produced one product ever: its mRNA C19 therapy/vax.

Who needs the seasonal “booster” more, Moderna or you?
169
3.6K
9.9K",,169,3.6K,9.9K,[],https://twitter.com/JordanSchachtel/status/1382843390782492675
RichaadEB,@RichaadEB,2021-04-16T23:19:36.000Z,"RichaadEB
@RichaadEB
·
Apr 16","moderna round 1 down my dudes
12
5
508",,12,5,508,[],https://twitter.com/RichaadEB/status/1383198418495959045
Ricky Davila,@TheRickyDavila,2021-04-17T22:38:06.000Z,"Ricky Davila
@TheRickyDavila
·
Apr 17","Second #Moderna dose: Done!
265
192
5.9K",,265,192,5.9K,[],https://twitter.com/TheRickyDavila/status/1383550362448142345
Jae Bearhat,@fussybabybitch,2021-04-18T23:36:00.000Z,"Jae Bearhat
@fussybabybitch
·
Apr 18","Me and the girls respectfully socializing along CDC guidelines while we wait for the Moderna 2-shot to hit
3
10
83",,3,10,83,[],https://twitter.com/fussybabybitch/status/1383927323267788808
dawn,@dawnf1re,2021-04-19T22:43:33.000Z,"dawn
@dawnf1re
·
Apr 19","got my 2nd dose of moderna! 
8
30
378",🎉 🎉,8,30,378,[],https://twitter.com/dawnf1re/status/1384276510811377673
Tim Murphy He/Him,@grouchdiver,2021-04-20T21:19:39.000Z,"Tim Murphy He/Him
@grouchdiver
·
Apr 20","First dose of the Moderna vaccine, and I feel great! My thanks to the Bigstone Cree Nation for making the arrangements to share  with non members the additional doses that they didn't need. 

Yippee!
16
31
382",🍪,16,31,382,[],https://twitter.com/grouchdiver/status/1384617786001924104
Shawna Benson,@shawnabenson,2021-04-21T23:47:12.000Z,"Shawna Benson
@shawnabenson
·
Apr 21","Left my second Moderna COVID vaccination and saw this. Must mean good luck, right?
18
11
229",,18,11,229,[],https://twitter.com/shawnabenson/status/1385017304782491655
JJ in NH,@JustJoshinNH,2021-04-22T21:51:18.000Z,"JJ in NH
@JustJoshinNH
·
Apr 22","House Moderna it is. I just hope my horns grow in evenly.

This tweet sent from my microchip
72
36
867",,72,36,867,[],https://twitter.com/JustJoshinNH/status/1385350527563730948
Rahul Kohli,@RahulKohli13,2021-04-23T22:28:18.000Z,"Rahul Kohli
@RahulKohli13
·
Apr 23","If me being vaccinated meant that the world could go back to normal tomorrow, I’d have Pfizer, Moderna, AstraZeneca, and J&J all injected straight into my urethra. For you.
77
119
2.3K",,77,119,2.3K,[],https://twitter.com/RahulKohli13/status/1385722223361597442
Wendy Goodes,@WendyGoodes,2021-04-24T22:24:13.000Z,"Wendy Goodes
@WendyGoodes
·
Apr 24","Excited to say I’ve got my Moderna on! 
37
9
557",😊 😊,37,9,557,[],https://twitter.com/WendyGoodes/status/1386083584843321345
"Jessica M. MSN, FNP-C",@Jessicam6946,2021-04-25T22:50:21.000Z,"Jessica M. MSN, FNP-C
@Jessicam6946
·
Apr 25","If you have only gotten your 1st dose of Moderna or Pfizer.  Please, don't forget to get your 2nd dose.  It's vital that you have BOTH doses.
114
500
1.9K",,114,500,1.9K,[],https://twitter.com/Jessicam6946/status/1386452547905409024
President Biden,@POTUS,2021-04-26T22:30:00.000Z,"President Biden
@POTUS
·
Apr 26
United States government official","Remember: If you received either the Pfizer or Moderna COVID-19 vaccine, you need two doses to receive the full scope of protection. Don’t skip your second shot.
2.9K
20.1K
152.1K",,2.9K,20.1K,152.1K,['https://pbs.twimg.com/semantic_core_img/1290392753013002240/mWq1iE5L?format=png&name=orig'],https://twitter.com/POTUS/status/1386809816530702337
Greg Abbott,@GregAbbott_TX,2021-04-27T23:18:31.000Z,"Greg Abbott
@GregAbbott_TX
·
Apr 27","It’s vital that Texans who received the 1st dose of the Pfizer or Moderna vaccine, go back for the 2nd dose.

With both doses, you are better protected against #COVID19.

I encourage all who want to get a vaccine to get one. 

Always voluntary.
From 
Gov. Greg Abbott
273
267
1.7K",,273,267,1.7K,['https://pbs.twimg.com/amplify_video_thumb/1387132787560488964/img/D3jRxkJuVaG6KWWP.jpg'],https://twitter.com/GregAbbott_TX/status/1387184414795476997
Crazy Irishmen,@john_jseagraves,2021-04-28T23:33:36.000Z,"Crazy Irishmen
@john_jseagraves
·
Apr 28","Finally got my first  Moderna shot today, so far so good.
83
23
622",☘ ☘ ☘ 🤣,83,23,622,[],https://twitter.com/john_jseagraves/status/1387550597713301508
David Cochrane,@DavidWCochrane,2021-04-29T23:08:28.000Z,"David Cochrane
@DavidWCochrane
·
Apr 29","Moderna to deliver 1 million more doses in May as Canada braces for a 'massive' surge in vaccines
cbc.ca
Moderna to deliver 1 million more doses in May as Canada braces for a 'massive' surge in vaccines |...
Maj.-Gen. Dany Fortin, the military commander leading vaccine logistics at the Public Health Agency of Canada, said today that Moderna will deliver one million more vaccine doses during the week of...
11
78
298",,11,78,298,[],https://twitter.com/DavidWCochrane/status/1387906659423555597
RainnWilson,@rainnwilson,2021-04-30T23:48:44.000Z,"RainnWilson
@rainnwilson
·
Apr 30","Any other folks from TEAM MODERNA wanna meet up and go beat the shit out of some PFIZER ASSHOLES?! #TeamModerna
1.4K
1.7K
20.6K",,1.4K,1.7K,20.6K,[],https://twitter.com/rainnwilson/status/1388279180232597506
Dr. Tom Frieden,@DrTomFrieden,2021-05-01T21:10:02.000Z,"Dr. Tom Frieden
@DrTomFrieden
·
May 1","Don't skip the second dose of Pfizer or Moderna if you've already gotten your first dose. Without the second dose, your vaccine-induced protection isn't as strong or long-lasting.
308
5.3K
25.2K",,308,5.3K,25.2K,[],https://twitter.com/DrTomFrieden/status/1388601629839081473
where's perry?,@_ToParisAndBack,2021-05-02T21:48:30.000Z,"where's perry?
@_ToParisAndBack
·
May 2","Whole ass countries are suffering because these companies won't break the patent on the vaccines so that they can be mass produced and ACTUALLY save lives.

More accurate caption would be ""Moderna, J&J, & Pfizer teaming up to let millions of people die so that they can stay rich""
Sam Stryker
@sbstryker
 · Apr 8
Moderna, J&J, and Pfizer teaming up to save the summer
144
864
3.6K",,144,864,3.6K,[],https://twitter.com/_ToParisAndBack/status/1388973698372313088
Tired Economist,@melatinungsari,2021-05-03T22:33:37.000Z,"Tired Economist
@melatinungsari
·
May 3","I wish ppl who are abroad were kinder on vaccines that aren’t Pfizer/Moderna. Nice that there is easy access in some countries, but guess what? Not all of us can get them. Many of us have to fight for a vaccine slot. Ppl’s privilege shows and sucks
5
189
393",🌺 🌴,5,189,393,[],https://twitter.com/melatinungsari/status/1389347443263774721
gaychel,@coochieflop,2021-05-04T22:10:07.000Z,"gaychel
@coochieflop
·
May 4","romeo and juliet but pfizer girl and moderna boy
1
20
268",,1,20,268,[],https://twitter.com/coochieflop/status/1389703913348255754
Lindsey Adler,@lindseyadler,2021-05-05T23:30:13.000Z,"Lindsey Adler
@lindseyadler
·
May 5","Nice preview of the Pfizer vs. Moderna battles this summer
From 
Shayna
11
74
489",,11,74,489,['https://pbs.twimg.com/ext_tw_video_thumb/1390082292740239361/pu/img/DCdQ4YGRR_FtOgmF.jpg'],https://twitter.com/lindseyadler/status/1390086461060435969
David Benjamin,@thetoyman1,2021-05-06T23:05:24.000Z,"David Benjamin
@thetoyman1
·
May 6","Now Moderna saying we will all need a Covid Vaccine shot as a booster? I smell MONEY IS THE REASON! 
26
87
218",🤬,26,87,218,[],https://twitter.com/thetoyman1/status/1390442603385028610
Dean Baker,@DeanBaker13,2021-05-07T20:28:10.000Z,"Dean Baker
@DeanBaker13
·
May 7","sort of striking that we are worried that giving $300 a week to unemployed workers is too much and discouraging them from working, at the same time the billions already made by Pfizer and Moderna from their vaccines won't give them enough incentive
60
1K
6.9K",,60,1K,6.9K,[],https://twitter.com/DeanBaker13/status/1390765421150674944
JS100 I'm not working for the clampdown,@js100js100,2021-05-08T20:10:48.000Z,"JS100 I'm not working for the clampdown
@js100js100
·
May 8","CANADIAN EMERGENCY ROOM DOCTOR SUSPENDED FROM DUTY AFTER EXPRESSING CONCERN AT SERIOUS INJURIES FROM MODERNA VACCINE. HIS REPORTS OF THESE INJURIES ARE ""LOST"" https://pic.twitter.com/SYYxbeQ7lE
42
526
543",😀,42,526,543,[],https://twitter.com/js100js100/status/1391123439847723015
Jim Rickards,@JamesGRickards,2021-05-09T14:54:37.000Z,"Jim Rickards
@JamesGRickards
·
May 9","Here's the man who financed Chinese research into bat coronavirus genetic engineering. He also holds a patent on inputs to the Moderna vaccine. His name is Anthony Fauci, the biggest liar in government. Are you still listening to him?
https://zerohedge.com/covid-19/chinese-military-discussed-weaponizing-covid-2015-cause-enemys-medical-system-collapse…
89
608
1.2K",,89,608,1.2K,[],https://twitter.com/JamesGRickards/status/1391406259165966341
Lauren Ash,@lauren_ash,2021-05-10T20:45:26.000Z,"Lauren Ash
@lauren_ash
·
May 10","We offer Moderna, Pfizer or the “bite so you live forever” option.
BBC News (World)
@BBCWorld
 · May 9
Dracula's castle in Romania offers tourists Covid vaccine https://bbc.in/3uDmZnG
19
47
438",,19,47,438,[],https://twitter.com/lauren_ash/status/1391856929622806528
Jen,@Peatches66,2021-05-11T21:29:55.000Z,"Jen
@Peatches66
·
May 11","Got my first Moderna vaccine today, so far so good only side effect is the third leg
259
100
1.3K",😂,259,100,1.3K,[],https://twitter.com/Peatches66/status/1392230515034533891
carter hambley,@carterhambley,2021-05-12T21:38:38.000Z,"carter hambley
@carterhambley
·
May 12","after much thought, i’ve decided to approve the Moderna vaccine
17
52
2.5K",,17,52,2.5K,[],https://twitter.com/carterhambley/status/1392595096017723392
house of howl,@carnedetetas,2021-05-13T23:28:26.000Z,"house of howl
@carnedetetas
·
May 13"," Brownsville, TX Vaccinations 

*Moderna* Vaccinations will be available at the 77 Flea Market Sunday, May 16, 2021, 9a-3p (tables #1033-1039)

No cost, *no documentation* req.

If 2nd dose, bring vaccination card

Will be available for several Sundays (dates are tbd)

pls RT
1
86
53",🚨 🚨,1,86,53,[],https://twitter.com/carnedetetas/status/1392985116721369088
Renee Libby,@ReneeAlida,2021-05-14T22:20:51.000Z,"Renee Libby
@ReneeAlida
·
May 14","Both mRNA COVID-19 vaccines that Pfizer/BioNTech and Moderna have developed CANNOT cause COVID-19. They do NOT carry the full information for our cells to make the SARS-CoV-2 virus, and therefore, cannot cause an infection.
Dear Lord please RT until it reaches the far corners...
120
3K
4.3K",,120,3K,4.3K,[],https://twitter.com/ReneeAlida/status/1393330496168411138
Castdream,@_Castdream,2021-05-15T16:36:55.000Z,"Castdream
@_Castdream
·
May 15","Got that 2nd moderna today
3
6
14",,3,6,14,['https://pbs.twimg.com/ext_tw_video_thumb/1393606276157001728/pu/img/TU-JEUR2wzVhodbi.jpg'],https://twitter.com/_Castdream/status/1393606328011141124
Ms. Lindsay,@Meidas_Lindsay,2021-05-16T17:20:21.000Z,"Ms. Lindsay
@Meidas_Lindsay
·
May 16","Fully vaccinated!!! 
#FauciOuchie #Moderna
29
14
338",,29,14,338,['https://pbs.twimg.com/ext_tw_video_thumb/1393979548685979651/pu/img/zoXFC3WQl75HWLZG.jpg'],https://twitter.com/Meidas_Lindsay/status/1393979646279041028
monica,@erikleenz,2021-05-17T22:15:03.000Z,"monica
@erikleenz
·
May 17","moderna sexy time
16
26
542",,16,26,542,['https://pbs.twimg.com/ext_tw_video_thumb/1394416142144339968/pu/img/8Mu5mOkbfVIdYZGI.jpg'],https://twitter.com/erikleenz/status/1394416200084451328
Ashlie Weeks,@ashlie_weeks,2021-05-18T21:49:18.000Z,"Ashlie Weeks
@ashlie_weeks
·
May 18","2nd Moderna shot in the bag y’all!
175
55
1.5K",,175,55,1.5K,[],https://twitter.com/ashlie_weeks/status/1394772105661669378
City of Hamilton,@cityofhamilton,2021-05-19T20:59:30.000Z,"City of Hamilton
@cityofhamilton
·
May 19","Hamilton’s COVID-19 vaccination program adds 21,000 appointments, and pop-up Moderna clinic at the West End Urgent Care Centre this holiday weekend. #HamOnt
18
106
137",,18,106,137,[],https://twitter.com/cityofhamilton/status/1395121961336987658
Krystina Arielle,@KrystinaArielle,2021-05-20T21:53:52.000Z,"Krystina Arielle
@KrystinaArielle
·
May 20","Round 2/2  #Moderna
41
8
1.6K",🦖,41,8,1.6K,[],https://twitter.com/KrystinaArielle/status/1395498032804732929
Gosuda,@Gosuda_,2021-05-21T19:03:01.000Z,"Gosuda
@Gosuda_
·
May 21","You win this time moderna...
The following media includes potentially sensitive content. Change settings
View
5
13
80",,5,13,80,[],https://twitter.com/Gosuda_/status/1395817425199935490
Aaron Hoyland,@aaronhoyland,2021-05-22T20:35:41.000Z,"Aaron Hoyland
@aaronhoyland
·
May 22","Wait, so now folks are turning down Moderna shots because they “prefer” Pfizer? People, we’re not ordering cola at a restaurant here. You know what I prefer? NOT GETTING COVID.
508
9.3K
50.8K",,508,9.3K,50.8K,[],https://twitter.com/aaronhoyland/status/1396203130761613312
"Birgit Umaigba RN, MEd",@birgitomo,2021-05-23T17:41:45.000Z,"Birgit Umaigba RN, MEd
@birgitomo
·
May 23","There's something about North America that makes people feel so entitled. I can't fathom how someone would wake up, go to a clinic and reject the Moderna vaccine offered, all because it's not Pfizer. This type of entitlement is beyond me.
212
511
4.6K",,212,511,4.6K,[],https://twitter.com/birgitomo/status/1396521749232107524
*you're,@RKJ65,2021-05-24T17:44:56.000Z,"*you're
@RKJ65
·
May 24","In fairness, calling Dan Bongino a journalist is about as accurate as calling Moderna a political figure.
10
51
319",,10,51,319,[],https://twitter.com/RKJ65/status/1396884938625015809
Anya Stanley,@BookishPlinko,2021-05-25T22:27:45.000Z,"Anya Stanley
@BookishPlinko
·
May 25","Moderna Side Effects, a mood board
25
36
472",,25,36,472,[],https://twitter.com/BookishPlinko/status/1397318498129305602
Thee Chanteezy,@iamchanteezy,2021-05-26T23:44:03.000Z,"Thee Chanteezy
@iamchanteezy
·
May 26","I’m getting my second dose of Moderna tomorrow.  #SecondDoses
89
19
976",💛 ♉ 💉,89,19,976,[],https://twitter.com/iamchanteezy/status/1397700087548153858
ScienceUpFirst | LaScienced'Abord,@ScienceUpFirst,2021-05-27T20:30:27.000Z,"ScienceUpFirst | LaScienced'Abord
@ScienceUpFirst
·
May 27","SM-102 is a harmless fat molecule that is part of the Moderna vaccine. 

There's a safety data sheet circulating that shows, when SM-102 is MIXED WITH CHLOROFORM, it’s dangerous for humans.

The misinformers leave out the part about chloroform. SM-102 is safe.

#ScienceUpFirst
2
32
69",,2,32,69,[],https://twitter.com/ScienceUpFirst/status/1398013754550390787
elle мαттнewѕ,@ElleMatthewsMod,2021-05-28T23:47:27.000Z,"elle мαттнewѕ
@ElleMatthewsMod
·
May 28","Just lounging around & #grateful for my 1st dose of Moderna I got 3 days ago!!  Can't wait for the world to be well again. Be safe my Loves #soblessedtobealive 
52
153
2.9K",❤ 🙏,52,153,2.9K,[],https://twitter.com/ElleMatthewsMod/status/1398425717696720897
Blade Brown,@Robby_witdatool,2021-05-29T20:34:28.000Z,"Blade Brown
@Robby_witdatool
·
May 29","Mosquitoes this summer after tasting Moderna in my bloodstream!!
393
39.6K
151.1K",,393,39.6K,151.1K,['https://pbs.twimg.com/ext_tw_video_thumb/1398739512486989828/pu/img/UBjlNpqmy0to3KTt.jpg'],https://twitter.com/Robby_witdatool/status/1398739538764238848
sanjive sethi,@sas96553801,2021-05-30T18:49:21.000Z,"sanjive sethi
@sas96553801
·
May 30","Pfizer, Moderna - US
Sputnik V - Russia
Covishield- UK and India.
Sinovac - China
Covaxin- India

Do you even realize how advanced you are ?
147
2K
7.3K",,147,2K,7.3K,[],https://twitter.com/sas96553801/status/1399075476518236160
Anita Anand,@AnitaOakville,2021-05-31T15:30:15.000Z,"Anita Anand
@AnitaOakville
·
May 31"," will receive 2.4 million Pfizer doses every week in June

From this supplier alone,  is set to receive another 12 million vaccines next month.
With 2.4 million doses from Pfizer & deliveries from Moderna - we’re set to receive another nearly 3 million doses this week.
31
117
470",📢 📈 📈,31,117,470,[],https://twitter.com/AnitaOakville/status/1399387755902291972
Andy Slavitt,@aslavitt46,2021-06-01T21:13:59.000Z,"Andy Slavitt
@aslavitt46
·
Jun 1","Today Moderna has begun its submission for full FDA approval.

This is a major step to increase broad vaccine availability.
54
575
6.2K",,54,575,6.2K,[],https://twitter.com/aslavitt46/status/1399836648624463872
Jon Erlichman,@JonErlichman,2021-06-02T18:14:56.000Z,"Jon Erlichman
@JonErlichman
·
Jun 2","Value of $1,000 invested 1 year ago:

Dogecoin: $156,448
GameStop: $64,657
Ethereum: $11,669
AMC: $11,487
Tupperware: $6,887
Tesla: $3,410
Moderna: $3,185
Gap: $3,041
BlackBerry: $2,560
Ford: $2,515
Square: $2,504
Etsy: $2,149
Goldman Sachs: $1,866
Apple: $1,537
Disney: $1,494
219
1.6K
6.7K",,219,1.6K,6.7K,[],https://twitter.com/JonErlichman/status/1400153978625736709
Dr. Amit Arya,@AmitAryaMD,2021-06-03T19:09:40.000Z,"Dr. Amit Arya
@AmitAryaMD
·
Jun 3","Today, I took an Uber to work & was driven by a gentleman who spoke Punjabi.  He hadn't booked his 1st dose of the #COVID19 vaccine.

So we spoke in Punjabi about side effects...Pfizer vs. Moderna...& even length of protection.

Guess what? He’s getting his shot on Saturday. 
149
218
8.6K",💉 😊,149,218,8.6K,[],https://twitter.com/AmitAryaMD/status/1400530139688091650
jaya.,@jayacancook,2021-06-04T18:06:27.000Z,"jaya.
@jayacancook
·
Jun 4","It’s official. Moderna baddie here! 
4
5
81",💀 💀,4,5,81,[],https://twitter.com/jayacancook/status/1400876620228005889
"Ashish K. Jha, MD, MPH",@ashishkjha,2021-06-05T20:04:17.000Z,"Ashish K. Jha, MD, MPH
@ashishkjha
·
Jun 5","Today, we crossed 300 Million doses administered

Of which nearly 290 Million doses are mRNA vaccines (Moderna, Pfizer)

The safety profile of these vaccines is extraordinary

I can't think of anything else we've given nearly 300M doses of -- with so few untoward effects
179
2.1K
11K",,179,2.1K,11K,[],https://twitter.com/ashishkjha/status/1401268659880869895
CNN,@crlnchlsng,2021-06-06T22:24:44.000Z,"CNN
@crlnchlsng
·
Jun 6","Just found out that a Filipino Congressman got two shots of Sinovac in Manila, and THEN flew to the US to get two shots each of BOTH Pfizer and Moderna

These assholes really have no sense of shame, moderation or responsibility
144
343",,,144,343,[],https://twitter.com/crlnchlsng/status/1401666394866040836
Rudy W. Giuliani,@RudyGiuliani,2021-06-07T18:08:14.000Z,"Rudy W. Giuliani
@RudyGiuliani
·
Jun 7","BREAKING NEWS: FAUCI AND NIAID HAD A BIG CONTRACT WITH  MODERNA WAY BACK IN  December 2015 TO DEVELOP A VACCINE.  Hear all about it at 3 to 4PM with me on
wabcradio.com
77 WABC News Talk Radio Home
77 WABC New York City, New Jersey, Connecticut News Talk Radio, part of the Red Apple Media Group, Bernie & Sid in the Mornings
1K
7.1K
12.6K",,1K,7.1K,12.6K,[],https://twitter.com/RudyGiuliani/status/1401964228915904514
Eric Feigl-Ding,@DrEricDing,2021-06-08T18:42:40.000Z,"Eric Feigl-Ding
@DrEricDing
·
Jun 8","Mark your calendar for September! The #COVID19 vaccines may be available in the fall for U.S. children as young as 6 months. Pfizer and Moderna are testing their vaccines in children <12 years—results expected in hand for children aged 5-11 by September.
nytimes.com
In the U.S., vaccines for the youngest are expected this fall.
Pfizer and Moderna are testing their vaccines in children under 12, and are expected to have results in hand by the end of the summer.
90
816
2K",,90,816,2K,[],https://twitter.com/DrEricDing/status/1402335282163240960
Paysoninho,@paysoninho,2021-06-09T19:49:26.000Z,"Paysoninho
@paysoninho
·
Jun 9","This Moderna vaccine is wild
8
4
75",,8,4,75,['https://pbs.twimg.com/ext_tw_video_thumb/1402714437878956039/pu/img/L98StWvXFucD2mv3.jpg'],https://twitter.com/paysoninho/status/1402714474159783943
CLICK THE LINK IN MY BIO.,@DivineBrianne,2021-06-10T23:19:03.000Z,"CLICK THE LINK IN MY BIO.
@DivineBrianne
·
Jun 10","Praying for the Moderna Mamis & Pfizer Papis 
15
132
356",,15,132,356,[],https://twitter.com/DivineBrianne/status/1403129613883252736
Robert F. Kennedy Jr,@RobertKennedyJr,2021-06-11T18:57:19.000Z,"Robert F. Kennedy Jr
@RobertKennedyJr
·
Jun 11","CDC announced it will convene emergency meeting of its advisers June 18 to discuss higher-than-expected reports of heart inflammation following doses of Pfizer + Moderna COVID vaccines.

SUBSCRIBE to #TheDefender: https://bit.ly/3s5twWJ
childrenshealthdefense.org
CDC to Convene Emergency Meeting on 226 Reports of Heart Inflammation After COVID Vaccine in People...
According to the CDC, a total of 475 cases of myocarditis or pericarditis were recorded in patients 30 and younger, but only 226 reports meet the agency’s “working case definition.”
94
1.1K
1.8K",,94,1.1K,1.8K,[],https://twitter.com/RobertKennedyJr/status/1403426133949943811
"Faheem Younus, MD",@FaheemYounus,2021-06-12T14:50:57.000Z,"Faheem Younus, MD
@FaheemYounus
·
Jun 12","Which Vaccine is Being Used in How Many Countries

AZeneca    177
Pfizer          103
Sinopharm 55
Moderna     54
Sputnik       45
Sinovac       30
J&J              24
Covaxin       6

Despite rumors, AZ leads the way
138
2.1K
5K",,138,2.1K,5K,[],https://twitter.com/FaheemYounus/status/1403726524122025985
Dr. Fake Jill Biden,@DrFakeJillBide1,2021-06-13T17:42:28.000Z,"Dr. Fake Jill Biden
@DrFakeJillBide1
·
Jun 13","On my way to get my 2nd Moderna shot 
Please wish me well as I’m nervous cuz the first shot kicked my arse 
GIF
45
15
214",💉 😬 💙 🍀,45,15,214,['https://pbs.twimg.com/tweet_video_thumb/E3x6rAuUUAEIi53.jpg'],https://twitter.com/DrFakeJillBide1/status/1404132073246396418
Naheed Dosani,@NaheedD,2021-06-14T21:05:07.000Z,"Naheed Dosani
@NaheedD
·
Jun 14","How did we get to a point where people are rejecting Moderna so they can wait for Pfizer? Having access to 2 vaccines that both provide incredible protection is a privilege that isn't afforded to many in other countries. So when it's your turn...please take the first one you get!
276
1K
8.2K",,276,1K,8.2K,[],https://twitter.com/NaheedD/status/1404545461621604360
Raffi Cavoukian,@Raffi_RC,2021-06-15T21:31:06.000Z,"Raffi Cavoukian
@Raffi_RC
·
Jun 15","#Vaccinated #Moderna 
2nd shot in the arm. 
82
72
2.4K",✅,82,72,2.4K,[],https://twitter.com/Raffi_RC/status/1404914386930524164
‘07 Lil Wayne,@meanstreeter,2021-06-16T23:49:53.000Z,"‘07 Lil Wayne
@meanstreeter
·
Jun 16","Becareful with the 2nd dose. I got my second Moderna shot and I turned into a Detroit Lions fan fam smh. Be safe out there
Ahmed
@big_business_
 · Jun 16
2nd vaccine dose just kicked in https://twitter.com/whataneek/status/1400684140941524993/video/1…
17
87",,,17,87,[],https://twitter.com/meanstreeter/status/1405311699733778437
Variant X,@XavierXY,2021-06-17T20:54:29.000Z,"Variant X
@XavierXY
·
Jun 17","made a shirt to let people know i’m a moderna girl
14
28
665",,14,28,665,[],https://twitter.com/XavierXY/status/1405629946622447616
the Agenda,@er_sean,2021-06-18T20:22:43.000Z,"the Agenda
@er_sean
·
Jun 18","Astra and moderna when dem buck up ina me body
8
166
653",,8,166,653,[],https://twitter.com/er_sean/status/1405984341004623872
Fighting4US2,@Fighting4US2,2021-06-19T19:51:56.000Z,"Fighting4US2
@Fighting4US2
·
Jun 19","Bill Gates cannot even speak coherently when asked about the severe side effects of his Moderna vaccine!
24
91
95",,24,91,95,['https://pbs.twimg.com/ext_tw_video_thumb/1406338927615565824/pu/img/5szn1q0TPcrtugNX.jpg'],https://twitter.com/Fighting4US2/status/1406338980325462019
Ageism Hurts!,@lee_manwaring,2021-06-20T20:34:22.000Z,"Ageism Hurts!
@lee_manwaring
·
Jun 20","Melbourne University Medical Department develops technique for producing mNRA vacinne similar to Pfizer and Moderna and is ready for production!

 PLEASE DO NOT LET THE AUSTRALIAN FEDERAL GOVERNMENT ANYWHERE NEAR THIS PROJECT
8
110
263",🥺 ⚠ ⚠ 🥺 🙄 😖 🤔,8,110,263,[],https://twitter.com/lee_manwaring/status/1406712049497903107
Emily Andras,@emtothea,2021-06-21T20:23:36.000Z,"Emily Andras
@emtothea
·
Jun 21","Thank you 
@DollyParton
  #seconddose #canadavaccinated #moderna
89
57
1.7K",💛,89,57,1.7K,[],https://twitter.com/emtothea/status/1407071728610824194
Emily Gerbrandt,@acabforbooty,2021-06-22T21:14:28.000Z,"Emily Gerbrandt
@acabforbooty
·
Jun 22","i am ready to have a hot girl weekend and by that i mean laying in bed in cold sweats from the moderna second shot
12
24
378",,12,24,378,[],https://twitter.com/acabforbooty/status/1407446914166104066
